x, y, Pearson, P-Value
log(avgRoomPerimeter),sqrt(transError.std.std),0.269145786456,0.29619638513
sqrt(avgRoomPerimeter),log(transError.mean.mean),-0.266209547964,0.301700228261
wallRatio,rotError.mean.mean,0.265539668269,0.30296436965
area,sqrt(rotError.mean.mean),-0.265173126071,0.303657410666
wallRatio,sqrt(transError.mean.std),0.264684044647,0.304583611056
perimeter,transError.std.std,0.264450724463,0.305026053414
log(area),sqrt(rotError.std.mean),-0.261744011691,0.310186647667
sqrt(avgRoomArea),sqrt(rotError.mean.std),-0.261640875487,0.310384301039
avgRoomArea,sqrt(rotError.mean.std),-0.26073844174,0.312116927547
area,sqrt(rotError.std.std),-0.257921582525,0.317561771856
area,transError.std.std,0.257270583772,0.318828000738
sqrt(perimeter),log(transError.mean.std),0.256932820501,0.319486133868
avgRoomWallRatio,log(transError.mean.mean),-0.256915022553,0.319520835308
sqrt(avgRoomPerimeter),sqrt(transError.mean.mean),-0.256795810482,0.319753325246
avgRoomWallRatio,sqrt(rotError.mean.std),-0.255481133608,0.3223238051
sqrt(avgRoomArea),log(transError.mean.std),-0.254702473172,0.323851932128
perimeter,sqrt(rotError.mean.mean),-0.254360931195,0.324523542188
sqrt(avgRoomPerimeter),sqrt(transError.std.std),0.254216126007,0.324808532886
perimeter,rotError.std.std,-0.253548703194,0.326123970853
sqrt(avgRoomPerimeter),rotError.mean.std,-0.252898394756,0.327408655976
sqrt(avgRoomArea),sqrt(transError.std.std),0.252883127645,0.327438851474
log(perimeter),log(rotError.std.std),-0.252502495822,0.328192193529
avgRoomPerimeter,rotError.mean.std,-0.252045798986,0.329097410208
sqrt(perimeter),sqrt(rotError.std.std),-0.252017625801,0.329153299558
log(avgRoomArea),rotError.mean.std,-0.251860083715,0.329465929651
sqrt(numRooms),rotError.mean.std,0.250187049729,0.332796557029
log(avgRoomArea),sqrt(transError.std.std),0.250088090219,0.332994170447
sqrt(area),log(rotError.std.std),-0.24952992075,0.334110055768
log(numRooms),rotError.mean.std,0.248738237412,0.335696477588
numRooms,rotError.mean.std,0.24800945708,0.33716068274
log(avgRoomArea),log(transError.mean.mean),-0.247876702054,0.337427798453
log(avgRoomWallRatio),log(transError.mean.std),-0.247473590415,0.338239643557
log(area),rotError.numSamples.std,-0.246630946354,0.339940307699
log(area),transError.numSamples.std,-0.246630946354,0.339940307699
sqrt(area),transError.std.std,0.246396352128,0.340414648934
sqrt(avgRoomPerimeter),transError.mean.mean,-0.246135483705,0.34094256145
sqrt(area),rotError.numSamples.std,-0.244918033802,0.343412485773
sqrt(area),transError.numSamples.std,-0.244918033802,0.343412485773
wallRatio,transError.mean.std,0.244876263925,0.34349740837
avgRoomPerimeter,sqrt(transError.mean.std),-0.244852391557,0.343545948825
log(perimeter),transError.mean.std,0.243525414697,0.346250301445
perimeter,log(rotError.numSamples.mean),0.241452493451,0.350499089254
perimeter,log(transError.numSamples.mean),0.241452493451,0.350499089254
sqrt(numRooms),sqrt(rotError.mean.mean),0.240725564085,0.35199602943
log(avgRoomPerimeter),rotError.mean.std,-0.24049066843,0.352480515687
log(avgRoomArea),sqrt(transError.mean.mean),-0.240456710021,0.352550588182
log(numRooms),sqrt(rotError.mean.mean),0.240151436042,0.353180869383
log(avgRoomArea),rotError.std.mean,0.240019430086,0.353453611842
sqrt(perimeter),log(rotError.mean.mean),-0.239617854886,0.354284054416
log(avgRoomArea),sqrt(transError.mean.std),-0.239566089372,0.354391183829
numRooms,sqrt(rotError.mean.mean),0.239490875594,0.354546872388
sqrt(area),log(rotError.mean.mean),-0.239175098331,0.355200936744
log(avgRoomArea),sqrt(rotError.mean.std),-0.237602580626,0.358468208488
avgRoomPerimeter,transError.mean.std,-0.237374989913,0.358942478991
avgRoomArea,sqrt(transError.std.std),0.236505057575,0.360758562241
log(area),transError.std.std,0.233816943036,0.366402838759
area,rotError.numSamples.std,-0.233099658268,0.367917222771
area,transError.numSamples.std,-0.233099658268,0.367917222771
log(avgRoomPerimeter),rotError.std.mean,0.233081537508,0.367955525788
sqrt(avgRoomArea),rotError.std.mean,0.232807778289,0.368534458866
sqrt(avgRoomPerimeter),rotError.std.mean,0.231810282114,0.3706482075
log(avgRoomArea),transError.mean.mean,-0.231504028195,0.371298526112
sqrt(area),log(transError.mean.std),0.231095503786,0.372166998558
log(avgRoomArea),transError.mean.std,-0.230094901462,0.374298913603
sqrt(avgRoomPerimeter),sqrt(rotError.mean.std),-0.228598626236,0.377499512191
avgRoomArea,rotError.std.mean,0.225311483862,0.384583655062
log(numRooms),sqrt(rotError.std.std),-0.225159650681,0.384912620091
sqrt(avgRoomPerimeter),sqrt(transError.mean.std),-0.224194835561,0.387006606956
avgRoomPerimeter,sqrt(rotError.mean.std),-0.223812924327,0.387837204111
log(numRooms),sqrt(rotError.numSamples.std),0.223548438057,0.388412990163
log(numRooms),sqrt(transError.numSamples.std),0.223548438057,0.388412990163
avgRoomPerimeter,rotError.std.mean,0.222689815129,0.390285421507
sqrt(numRooms),sqrt(rotError.std.std),-0.222176895928,0.391406303784
sqrt(numRooms),sqrt(rotError.mean.std),0.222037285463,0.391711697258
avgRoomPerimeter,sqrt(transError.std.std),0.222010692829,0.391769882483
log(avgRoomPerimeter),sqrt(rotError.mean.std),-0.221650712266,0.3925579894
wallRatio,rotError.std.mean,-0.221148902704,0.393658038296
sqrt(avgRoomPerimeter),transError.mean.std,-0.220894970128,0.394215336583
numRooms,sqrt(rotError.mean.std),0.220828861808,0.394360492675
log(numRooms),sqrt(rotError.mean.std),0.219806632715,0.396608717049
wallRatio,sqrt(rotError.std.mean),-0.219179847301,0.397990647068
avgRoomWallRatio,sqrt(transError.mean.std),-0.218216617158,0.400119424063
numRooms,sqrt(rotError.std.std),-0.216910395409,0.403015995129
avgRoomPerimeter,log(transError.mean.std),-0.216264098221,0.404453321292
log(avgRoomArea),log(transError.mean.std),-0.215793589796,0.405501428982
avgRoomArea,sqrt(rotError.std.mean),0.213446273782,0.41075198771
sqrt(avgRoomArea),sqrt(rotError.std.mean),0.213146529193,0.411425059556
log(avgRoomArea),sqrt(rotError.std.mean),0.21314085344,0.411437810024
area,rotError.std.std,-0.211655577938,0.414781664812
sqrt(avgRoomPerimeter),sqrt(rotError.std.mean),0.211158703204,0.415903499771
log(area),rotError.numSamples.mean,-0.210955480762,0.416362793699
log(area),transError.numSamples.mean,-0.210955480762,0.416362793699
avgRoomPerimeter,sqrt(rotError.std.mean),0.210938277145,0.416401687126
log(area),rotError.std.mean,-0.210478217088,0.417442489355
sqrt(perimeter),sqrt(transError.mean.std),0.208840897588,0.421157745632
area,rotError.mean.mean,-0.207720735965,0.423709489811
sqrt(perimeter),log(rotError.numSamples.std),0.207033446305,0.425279146302
sqrt(perimeter),log(transError.numSamples.std),0.207033446305,0.425279146302
log(avgRoomPerimeter),log(transError.mean.mean),-0.206207616731,0.42716922102
sqrt(area),rotError.numSamples.mean,-0.205201259018,0.429478383569
sqrt(area),transError.numSamples.mean,-0.205201259018,0.429478383569
log(avgRoomPerimeter),sqrt(rotError.std.mean),0.204272606036,0.431614996637
wallRatio,log(rotError.std.mean),-0.204075517461,0.432069159955
log(avgRoomPerimeter),sqrt(transError.mean.mean),-0.201074145067,0.439015960298
sqrt(avgRoomArea),log(rotError.mean.std),-0.20076053287,0.439745127391
log(numRooms),log(rotError.mean.mean),0.200454930405,0.440456269898
sqrt(numRooms),log(rotError.mean.mean),0.198113250489,0.445924956398
log(avgRoomPerimeter),transError.mean.mean,-0.195105093757,0.453000613635
log(avgRoomPerimeter),sqrt(transError.mean.std),-0.19477864868,0.453771861569
numRooms,log(rotError.mean.mean),0.19452893871,0.454362265312
log(avgRoomPerimeter),transError.mean.std,-0.193430673721,0.456963554475
log(avgRoomWallRatio),transError.std.std,-0.193376743159,0.457091484108
area,rotError.numSamples.mean,-0.191757452572,0.460941011667
area,transError.numSamples.mean,-0.191757452572,0.460941011667
log(perimeter),rotError.mean.std,0.191631472134,0.461241182841
log(avgRoomArea),log(rotError.mean.std),-0.191573945677,0.461378282561
avgRoomArea,log(rotError.mean.std),-0.191549738011,0.461435981488
sqrt(numRooms),sqrt(rotError.numSamples.std),0.191322166039,0.461978575355
sqrt(numRooms),sqrt(transError.numSamples.std),0.191322166039,0.461978575355
sqrt(area),sqrt(rotError.std.std),-0.190486820713,0.463972999075
log(avgRoomWallRatio),log(rotError.mean.std),-0.189403902701,0.466564890833
log(avgRoomPerimeter),transError.std.std,0.189002780247,0.467526773713
sqrt(avgRoomPerimeter),log(transError.mean.std),-0.188591866424,0.468513156008
perimeter,rotError.mean.mean,-0.187060240108,0.472198835911
log(avgRoomWallRatio),rotError.mean.mean,-0.186553059653,0.473422451176
sqrt(perimeter),rotError.std.std,-0.184841907235,0.477562247106
avgRoomArea,log(rotError.std.mean),0.184753527664,0.477776544577
wallRatio,rotError.mean.std,0.184458431232,0.478492417781
wallRatio,log(rotError.mean.std),0.183915552092,0.479810755935
log(area),sqrt(transError.mean.std),0.183577489373,0.480632609594
sqrt(area),sqrt(rotError.mean.mean),-0.183094865424,0.481807090883
avgRoomPerimeter,log(rotError.std.mean),0.183072989588,0.481860359559
sqrt(avgRoomArea),transError.std.std,0.182239713042,0.483891561163
avgRoomWallRatio,log(rotError.std.std),0.180695543965,0.487666607033
wallRatio,sqrt(rotError.mean.std),0.180656228317,0.487762907862
sqrt(avgRoomPerimeter),transError.std.std,0.179524102987,0.49053990516
log(perimeter),sqrt(rotError.std.std),-0.177794572341,0.494796929621
sqrt(perimeter),transError.mean.std,0.1770230209,0.496701694034
log(area),log(rotError.std.std),-0.176883811403,0.497045739336
log(numRooms),rotError.numSamples.mean,0.176389471896,0.498268378897
log(numRooms),transError.numSamples.mean,0.176389471896,0.498268378897
sqrt(avgRoomArea),log(rotError.std.mean),0.176063521048,0.499075329469
area,log(rotError.mean.std),-0.175739040704,0.499879256863
avgRoomArea,transError.std.std,0.175523023685,0.500414798374
sqrt(avgRoomPerimeter),log(rotError.std.mean),0.174159252412,0.503802090592
perimeter,log(rotError.mean.std),-0.172582109908,0.507732814703
sqrt(avgRoomWallRatio),log(transError.mean.std),-0.171935232543,0.509349190283
sqrt(perimeter),sqrt(rotError.mean.mean),-0.1699231519,0.514392227584
area,log(transError.mean.std),0.169853611674,0.514566936416
log(avgRoomArea),transError.std.std,0.169772885764,0.514769782161
log(avgRoomArea),log(rotError.std.mean),0.168916102032,0.516924974953
log(avgRoomWallRatio),sqrt(transError.std.std),-0.167214906166,0.521216609928
perimeter,log(transError.mean.std),0.16590839404,0.524523681431
log(numRooms),log(transError.std.std),0.165759206019,0.524901920802
log(wallRatio),rotError.std.std,0.164669562171,0.527668303876
sqrt(wallRatio),rotError.std.mean,-0.164574174094,0.527910791265
log(avgRoomArea),transError.std.mean,0.162854928083,0.532290012069
numRooms,sqrt(rotError.numSamples.std),0.160309463956,0.538803843467
numRooms,sqrt(transError.numSamples.std),0.160309463956,0.538803843467
log(avgRoomPerimeter),log(rotError.mean.std),-0.160263698638,0.538921283354
log(avgRoomPerimeter),log(rotError.std.mean),0.159534946693,0.540792904795
sqrt(avgRoomPerimeter),log(rotError.mean.std),-0.159371566076,0.541212906986
sqrt(avgRoomWallRatio),rotError.mean.mean,-0.158997662973,0.542174647711
log(perimeter),sqrt(rotError.numSamples.mean),0.157185255901,0.54684724651
log(perimeter),sqrt(transError.numSamples.mean),0.157185255901,0.54684724651
log(numRooms),sqrt(transError.std.std),0.157126764585,0.546998340918
sqrt(avgRoomWallRatio),log(rotError.mean.std),-0.157118695696,0.547019185875
sqrt(wallRatio),sqrt(rotError.std.mean),-0.156382777228,0.548921817887
log(avgRoomWallRatio),sqrt(rotError.mean.mean),-0.156079705812,0.549706223442
log(avgRoomPerimeter),log(transError.mean.std),-0.155813074051,0.550396725318
sqrt(avgRoomWallRatio),log(rotError.std.std),0.155635074798,0.550857906558
avgRoomPerimeter,transError.std.std,0.153759553416,0.555727546076
log(avgRoomPerimeter),transError.std.mean,0.153491164399,0.556425932599
log(avgRoomArea),sqrt(transError.std.mean),0.152940157854,0.557860930463
log(avgRoomWallRatio),log(transError.std.mean),-0.152732718273,0.55840158725
area,sqrt(rotError.numSamples.std),-0.150807524752,0.563430133476
area,sqrt(transError.numSamples.std),-0.150807524752,0.563430133476
avgRoomPerimeter,log(rotError.mean.std),-0.150045896085,0.565424866154
sqrt(area),sqrt(rotError.numSamples.std),-0.149593490237,0.566611170303
sqrt(area),sqrt(transError.numSamples.std),-0.149593490237,0.566611170303
log(numRooms),rotError.std.std,-0.148429842095,0.569667403642
log(numRooms),transError.std.std,0.147560242474,0.571955929698
sqrt(numRooms),rotError.numSamples.mean,0.146932650928,0.573609990538
sqrt(numRooms),transError.numSamples.mean,0.146932650928,0.573609990538
log(avgRoomWallRatio),log(transError.std.std),-0.146877947628,0.573754261036
log(avgRoomArea),log(transError.std.mean),0.144890576356,0.579006018748
log(area),sqrt(rotError.numSamples.std),-0.142129051137,0.586336884325
log(area),sqrt(transError.numSamples.std),-0.142129051137,0.586336884325
log(perimeter),log(rotError.mean.mean),-0.142064662154,0.586508272998
sqrt(area),rotError.std.std,-0.139749656117,0.592684049138
log(area),log(rotError.mean.mean),-0.139412281377,0.593586293333
log(avgRoomPerimeter),sqrt(transError.std.mean),0.139244011552,0.5940365092
sqrt(numRooms),rotError.std.std,-0.138258632064,0.596675753694
avgRoomWallRatio,sqrt(rotError.std.std),0.138107620755,0.597080645169
sqrt(wallRatio),log(rotError.std.mean),-0.13794027942,0.597529451437
log(wallRatio),sqrt(rotError.std.std),0.137455677155,0.598829919581
perimeter,log(rotError.numSamples.std),0.136449834789,0.601532838031
perimeter,log(transError.numSamples.std),0.136449834789,0.601532838031
sqrt(numRooms),log(transError.std.std),0.135858051745,0.603125388533
sqrt(area),sqrt(transError.mean.std),0.131116779233,0.615945406768
log(numRooms),log(rotError.mean.std),0.130751263152,0.616938166976
sqrt(area),rotError.mean.mean,-0.130375097039,0.617960508619
log(perimeter),sqrt(rotError.mean.std),0.130028644595,0.618902681462
avgRoomPerimeter,log(rotError.std.std),0.128435170014,0.623243325182
sqrt(numRooms),log(rotError.mean.std),0.127388248011,0.626101560891
numRooms,rotError.std.std,-0.127327452693,0.626267695374
perimeter,sqrt(transError.mean.std),0.127067335664,0.626978705231
sqrt(perimeter),rotError.mean.std,0.126448244943,0.628672190347
log(avgRoomPerimeter),log(transError.std.mean),0.125373470516,0.631616328217
log(avgRoomWallRatio),log(rotError.mean.mean),-0.123680768956,0.636263778076
log(avgRoomWallRatio),sqrt(transError.std.mean),-0.123043039956,0.638018058728
sqrt(avgRoomWallRatio),sqrt(rotError.mean.mean),-0.121993745727,0.640908435905
numRooms,log(rotError.mean.std),0.121597127941,0.642002230488
avgRoomWallRatio,log(rotError.mean.std),-0.121275785172,0.642888941921
numRooms,rotError.numSamples.mean,0.119536268603,0.647696844683
numRooms,transError.numSamples.mean,0.119536268603,0.647696844683
sqrt(avgRoomPerimeter),log(rotError.std.std),0.117573243546,0.653138357671
sqrt(numRooms),sqrt(transError.std.std),0.117102618777,0.654445404231
avgRoomWallRatio,rotError.mean.mean,-0.11669125911,0.655588634321
log(avgRoomWallRatio),log(rotError.std.std),0.115549083744,0.65876669714
sqrt(perimeter),sqrt(rotError.numSamples.mean),0.112708771021,0.666693646963
sqrt(perimeter),sqrt(transError.numSamples.mean),0.112708771021,0.666693646963
sqrt(avgRoomWallRatio),sqrt(rotError.std.std),0.11221752478,0.668068069143
log(area),sqrt(rotError.std.std),-0.112134986832,0.668299094094
avgRoomPerimeter,sqrt(rotError.std.std),0.111697556601,0.669523937387
log(perimeter),rotError.std.std,-0.110551679793,0.672736223027
sqrt(avgRoomArea),transError.std.mean,0.109887932694,0.674599388431
log(area),transError.mean.std,0.108442668354,0.678662481187
sqrt(avgRoomPerimeter),sqrt(rotError.std.std),0.108013713224,0.679870027157
area,sqrt(rotError.mean.std),-0.107981940196,0.679959500306
perimeter,transError.mean.std,0.106770135221,0.683374958851
avgRoomWallRatio,log(transError.mean.std),-0.105698687192,0.686399669338
log(wallRatio),log(rotError.std.std),0.105522944379,0.686896224686
log(avgRoomPerimeter),log(rotError.std.std),0.10506594051,0.688188039929
log(avgRoomArea),log(rotError.std.std),0.104968608067,0.688463275517
log(numRooms),rotError.numSamples.std,0.10490610092,0.688640052019
log(numRooms),transError.numSamples.std,0.10490610092,0.688640052019
sqrt(perimeter),rotError.mean.mean,-0.104821749779,0.688878629687
avgRoomArea,log(rotError.std.std),0.103937122588,0.691382364314
log(avgRoomPerimeter),sqrt(rotError.std.std),0.103787966455,0.691804815438
numRooms,log(transError.std.std),0.103583581485,0.692383829356
wallRatio,log(rotError.std.std),-0.101717375012,0.697678129169
log(avgRoomArea),sqrt(rotError.std.std),0.101080267462,0.699488596917
sqrt(area),log(rotError.mean.std),-0.100446835862,0.7012901375
sqrt(avgRoomArea),log(rotError.std.std),0.0998280850216,0.703051378644
area,log(rotError.numSamples.mean),0.0997029266086,0.703407809391
area,log(transError.numSamples.mean),0.0997029266086,0.703407809391
sqrt(numRooms),transError.std.std,0.0993029341806,0.704547313872
sqrt(area),log(rotError.numSamples.mean),0.0980548132487,0.708106791175
sqrt(area),log(transError.numSamples.mean),0.0980548132487,0.708106791175
log(wallRatio),rotError.std.mean,-0.0967376765384,0.711869297219
log(perimeter),sqrt(rotError.numSamples.std),0.0963390718444,0.713009187902
log(perimeter),sqrt(transError.numSamples.std),0.0963390718444,0.713009187902
avgRoomWallRatio,rotError.std.std,0.0951846548703,0.716313710367
sqrt(avgRoomArea),sqrt(transError.std.mean),0.0939931965774,0.71972926206
log(avgRoomWallRatio),transError.std.mean,-0.0930254345317,0.722507241836
log(area),log(rotError.numSamples.mean),0.0910926885285,0.728065017071
log(area),log(transError.numSamples.mean),0.0910926885285,0.728065017071
sqrt(avgRoomPerimeter),transError.std.mean,0.0908730238193,0.728697498915
log(area),sqrt(rotError.mean.mean),-0.0898769335758,0.731567618839
log(avgRoomPerimeter),rotError.std.std,0.0871559584122,0.73942487055
sqrt(avgRoomArea),sqrt(rotError.std.std),0.0871028902766,0.739578358611
avgRoomArea,sqrt(rotError.std.std),0.0849026078821,0.745950317207
log(area),sqrt(rotError.numSamples.mean),-0.0848467217782,0.746112366659
log(area),sqrt(transError.numSamples.mean),-0.0848467217782,0.746112366659
log(wallRatio),sqrt(rotError.std.mean),-0.084741459515,0.746417616401
wallRatio,transError.std.mean,-0.0845815517893,0.746881400578
sqrt(perimeter),log(rotError.mean.std),-0.0844062106367,0.747390041099
sqrt(area),sqrt(rotError.numSamples.mean),-0.0839825389659,0.74861946071
sqrt(area),sqrt(transError.numSamples.mean),-0.0839825389659,0.74861946071
sqrt(avgRoomPerimeter),rotError.std.std,0.0836450996714,0.749599059296
sqrt(avgRoomWallRatio),log(rotError.mean.mean),-0.083343684789,0.750474383866
log(avgRoomArea),rotError.std.std,0.0831711802717,0.750975475598
sqrt(wallRatio),transError.std.mean,-0.0827374087873,0.752235912039
log(wallRatio),transError.std.mean,-0.0818650153843,0.754772669569
avgRoomPerimeter,rotError.std.std,0.0810940784049,0.757016385916
log(avgRoomWallRatio),sqrt(rotError.std.std),0.0805124503743,0.758710358294
area,sqrt(rotError.numSamples.mean),-0.0799954136186,0.760217082667
area,sqrt(transError.numSamples.mean),-0.0799954136186,0.760217082667
sqrt(avgRoomArea),log(transError.std.mean),0.0797790115361,0.76084795391
sqrt(avgRoomWallRatio),log(transError.std.mean),-0.0790630365102,0.762936230674
avgRoomWallRatio,sqrt(rotError.mean.mean),-0.0775512669235,0.767350658841
area,sqrt(transError.mean.std),0.0772483916864,0.768235885215
log(perimeter),sqrt(rotError.mean.mean),-0.0764138717525,0.770676370762
numRooms,sqrt(transError.std.std),0.0759073930463,0.772158520545
log(area),log(rotError.numSamples.std),0.0750347297769,0.774714011577
log(area),log(transError.numSamples.std),0.0750347297769,0.774714011577
area,rotError.mean.std,-0.074773572369,0.775479206689
sqrt(avgRoomPerimeter),sqrt(transError.std.mean),0.0725181215178,0.782095773146
wallRatio,sqrt(rotError.std.std),-0.0702372702892,0.788801250586
perimeter,sqrt(rotError.numSamples.mean),0.0698845409553,0.789839505164
perimeter,sqrt(transError.numSamples.mean),0.0698845409553,0.789839505164
sqrt(numRooms),rotError.numSamples.std,0.0696459289287,0.790542046529
sqrt(numRooms),transError.numSamples.std,0.0696459289287,0.790542046529
sqrt(avgRoomWallRatio),rotError.std.std,0.0677589041804,0.796103314469
log(wallRatio),log(rotError.std.mean),-0.0660043248673,0.801282595186
log(wallRatio),sqrt(transError.std.mean),-0.06527222427,0.803445985859
sqrt(wallRatio),rotError.std.std,0.0649762102795,0.804321104831
avgRoomWallRatio,transError.std.mean,0.0640044977808,0.807195360263
wallRatio,sqrt(transError.std.mean),-0.0632635747271,0.809388527561
sqrt(wallRatio),sqrt(transError.std.mean),-0.0631372118995,0.809762701899
sqrt(avgRoomArea),rotError.std.std,0.0616527693325,0.814161198399
sqrt(area),transError.mean.std,0.0615252735624,0.814539223202
perimeter,rotError.numSamples.std,-0.0592179658598,0.821386998961
perimeter,transError.numSamples.std,-0.0592179658598,0.821386998961
sqrt(area),log(rotError.numSamples.std),0.0589122324008,0.822295300923
sqrt(area),log(transError.numSamples.std),0.0589122324008,0.822295300923
log(area),rotError.std.std,-0.0573988305577,0.82679458131
perimeter,rotError.mean.std,0.0566429134311,0.829043809503
avgRoomWallRatio,transError.std.std,0.0556966827236,0.831861083668
avgRoomWallRatio,sqrt(transError.std.std),0.0550251062865,0.83386178885
avgRoomArea,rotError.std.std,0.0547368132953,0.834720944059
sqrt(avgRoomPerimeter),log(transError.std.mean),0.0545958584966,0.835141074349
log(wallRatio),transError.std.std,0.0544993816854,0.835428657727
sqrt(perimeter),sqrt(rotError.mean.std),0.0523336141078,0.841889622339
avgRoomArea,transError.std.mean,0.0521888989946,0.842321684333
numRooms,transError.std.std,0.0507330403436,0.846670648839
log(wallRatio),log(transError.std.mean),-0.0501888761257,0.848297266635
sqrt(avgRoomWallRatio),transError.std.std,-0.0495629062284,0.850169134114
log(wallRatio),sqrt(transError.std.std),0.0488087693254,0.85242526996
avgRoomWallRatio,log(transError.std.std),0.0457780720122,0.861502895058
log(wallRatio),log(transError.std.std),0.0449119008086,0.864100337848
sqrt(perimeter),sqrt(rotError.numSamples.std),0.044437846502,0.86552247375
sqrt(perimeter),sqrt(transError.numSamples.std),0.044437846502,0.86552247375
sqrt(wallRatio),log(transError.std.mean),-0.0442192145605,0.866178488867
log(area),rotError.mean.mean,-0.0442111427132,0.866202710397
sqrt(avgRoomWallRatio),sqrt(transError.std.mean),-0.0441417767635,0.866410864345
log(area),rotError.mean.std,0.0431369564203,0.869427062723
sqrt(area),sqrt(rotError.mean.std),-0.042859076947,0.870261483894
log(avgRoomWallRatio),rotError.std.std,0.0427506380243,0.870587141278
wallRatio,log(transError.std.mean),-0.0417673001876,0.873541135118
area,log(rotError.numSamples.std),0.0408379822075,0.876334303895
area,log(transError.numSamples.std),0.0408379822075,0.876334303895
perimeter,rotError.numSamples.mean,-0.0408087904404,0.876422065533
perimeter,transError.numSamples.mean,-0.0408087904404,0.876422065533
sqrt(avgRoomWallRatio),sqrt(transError.std.std),-0.038777003193,0.882533687761
wallRatio,rotError.std.std,-0.0377719682493,0.88555917475
avgRoomWallRatio,log(rotError.mean.mean),-0.0374067359989,0.886659016972
numRooms,rotError.numSamples.std,0.0370430938093,0.887754265322
numRooms,transError.numSamples.std,0.0370430938093,0.887754265322
sqrt(avgRoomWallRatio),log(transError.std.std),-0.0358165522721,0.891449872708
sqrt(wallRatio),sqrt(rotError.std.std),0.0349477198294,0.894068974812
avgRoomArea,sqrt(transError.std.mean),0.0319345788127,0.903159970833
log(perimeter),rotError.numSamples.mean,0.0317991304363,0.903568909773
log(perimeter),transError.numSamples.mean,0.0317991304363,0.903568909773
log(area),sqrt(rotError.mean.std),0.0298685272726,0.909400135275
avgRoomWallRatio,sqrt(transError.std.mean),0.0288515930693,0.912473477749
avgRoomPerimeter,log(transError.std.mean),-0.0268269531389,0.91859572615
perimeter,sqrt(rotError.mean.std),-0.0261639959428,0.920601378973
sqrt(wallRatio),transError.std.std,0.0241056480494,0.92683135831
sqrt(perimeter),rotError.numSamples.std,-0.0237455018621,0.927921831976
sqrt(perimeter),transError.numSamples.std,-0.0237455018621,0.927921831976
wallRatio,sqrt(transError.std.std),-0.0217167511874,0.934066826621
sqrt(wallRatio),sqrt(transError.std.std),0.0198831628017,0.939623722767
sqrt(wallRatio),log(transError.std.std),0.0197827240948,0.939928191917
wallRatio,transError.std.std,-0.0189652816267,0.942406470009
sqrt(area),rotError.mean.std,-0.0189048319181,0.942589758289
wallRatio,log(transError.std.std),-0.01828026793,0.944483643397
avgRoomPerimeter,transError.std.mean,0.0162814085192,0.950546690887
log(perimeter),rotError.mean.mean,-0.0162066886863,0.950773386802
log(perimeter),rotError.numSamples.std,0.0155668569231,0.952714746096
log(perimeter),transError.numSamples.std,0.0155668569231,0.952714746096
area,transError.mean.std,0.0151214215264,0.954066422553
log(area),log(rotError.mean.std),-0.0143569518306,0.956386484567
avgRoomArea,log(transError.std.mean),0.013383502859,0.959341247333
sqrt(avgRoomWallRatio),transError.std.mean,-0.0100206951667,0.969552183584
log(perimeter),log(rotError.mean.std),0.00915759057781,0.972173723351
avgRoomWallRatio,log(transError.std.mean),-0.00763202572301,0.976808021442
sqrt(perimeter),rotError.numSamples.mean,-0.00691536453916,0.978985316016
sqrt(perimeter),transError.numSamples.mean,-0.00691536453916,0.978985316016
avgRoomPerimeter,sqrt(transError.std.mean),-0.00555644802358,0.983114225386
perimeter,sqrt(rotError.numSamples.std),-0.0053700320441,0.98368066244
perimeter,sqrt(transError.numSamples.std),-0.0053700320441,0.98368066244
sqrt(wallRatio),log(rotError.std.std),0.00322813588911,0.990189417696
