predictedFeature, predictor, avg 5-fold RMSE, avg 5-fold r^2 
transError.numSamples.mean,topology_density,15962.316235255877,-0.11094021991832263
transError.numSamples.mean,topology_numBifurcationPoints,16588.548563527962,-0.14005852216141607
transError.numSamples.mean,area,13714.31881214883,0.1222617447471146
transError.numSamples.mean,numRooms,16052.707973812585,-0.009921062351444587
transError.numSamples.mean,avgRoomPerimeter,15025.641132821293,-0.09794254745158817
transError.numSamples.mean,topology_radius,16279.392474882025,-0.02759141084567267
transError.numSamples.mean,voronoi_numBifurcationPoints,14002.75465909233,0.1837349328861504
transError.numSamples.mean,voronoi_avg_eigenvector_centrality,14485.804620034027,0.11278103587742767
transError.numSamples.mean,voronoi_avg_closeness_centrality,15869.732378142737,-0.540527860220586
transError.numSamples.mean,topology_avg_closeness_centrality,16431.224243110082,-0.26679000283683385
transError.numSamples.mean,voronoi_edges,14175.602889942493,0.19503890832429235
transError.numSamples.mean,avgRoomWallRatio,16134.128826130323,-0.14206802779803812
transError.numSamples.mean,perimeter,14078.300316233775,0.1285893312411351
transError.numSamples.mean,topology_nodes,16080.754482963737,0.014258143524608524
transError.numSamples.mean,topology_std_closeness_centrality,16135.269460062922,-0.05222342956250585
transError.numSamples.mean,wallRatio,16654.050887480284,-0.08419226848645552
transError.numSamples.mean,voronoi_avg_katz_centrality,16458.923069542754,-0.23250788326793437
transError.numSamples.mean,avgRoomArea,15109.393312609689,0.018172322364828887
transError.numSamples.mean,topology_avg_betweenness_centrality,16060.632960202645,0.018264640434877633
transError.numSamples.mean,topology_std_katz_centrality,16752.546171225928,-0.14916099520842488
transError.numSamples.mean,voronoi_avg_shortest_path_length,15119.661081804195,0.07415467975508969
transError.numSamples.mean,voronoi_std_closeness_centrality,16367.024015420595,-0.03666647045910569
transError.numSamples.mean,voronoi_radius,15353.438315393993,-0.005312713700661198
transError.numSamples.mean,topology_avg_katz_centrality,15765.75342280321,-0.039663431713458784
transError.numSamples.mean,voronoi_std_betweenness_centrality,16102.567975705932,-0.10538989402051599
transError.numSamples.mean,topology_avg_eigenvector_centrality,15554.6118302633,0.0031737557997529643
transError.numSamples.mean,topology_std_eigenvector_centrality,16103.045467611959,0.04616663611323084
transError.numSamples.mean,voronoi_traversal_rotation,14824.753618439594,0.13984770536654859
transError.numSamples.mean,totalLength,8290.171224733804,0.7214375150422431
transError.numSamples.mean,totalRot,10129.404055645808,0.5150969329387808
transError.numSamples.std,voronoi_traversal_distance,2277.2641127553597,0.4654380122646815
transError.numSamples.std,topology_diameter,4169.022935871874,-0.18041357207624412
transError.numSamples.std,voronoi_numTerminalPoints,3657.9645271093445,-0.053581956458506386
transError.numSamples.std,voronoi_nodes,3627.308765950712,0.204629144295822
transError.numSamples.std,topology_edges,4120.588263770605,-0.08251079000616708
transError.numSamples.std,topology_avg_shortest_path_length,4266.33157817218,-0.2652135361811133
transError.numSamples.std,voronoi_std_eigenvector_centrality,3600.69551343471,0.09999946641681641
transError.numSamples.std,voronoi_avg_betweenness_centrality,3865.9319505085587,0.12166495316187749
transError.numSamples.std,roomPerimeter,3558.1008851774664,0.02885435070672664
transError.numSamples.std,voronoi_std_katz_centrality,3621.952456617374,0.21663963286834012
transError.numSamples.std,voronoi_diameter,3835.610930852002,0.0028656165756848484
transError.numSamples.std,topology_std_betweenness_centrality,4088.6092409515445,0.013685932376961297
transError.numSamples.std,voronoi_density,3754.3099593342235,0.07236020049227047
transError.numSamples.std,topology_density,4089.5070033247207,0.07557412017440575
transError.numSamples.std,topology_numBifurcationPoints,4195.494708784158,-0.2059048391998207
transError.numSamples.std,area,3606.8711644406767,0.24172825848206805
transError.numSamples.std,numRooms,4127.705070506422,0.023974259200076165
transError.numSamples.std,avgRoomPerimeter,3984.042906547983,0.12590115105241853
transError.numSamples.std,topology_radius,4284.690405346848,0.0066149235276224735
transError.numSamples.std,voronoi_numBifurcationPoints,3496.7565906151,0.2945904814882507
transError.numSamples.std,voronoi_avg_eigenvector_centrality,3718.4493278692516,0.06174274406694915
transError.numSamples.std,voronoi_avg_closeness_centrality,3944.7924179372258,0.02466209251482949
transError.numSamples.std,topology_avg_closeness_centrality,4187.447274230948,-0.08581736408930482
transError.numSamples.std,voronoi_edges,3583.5713879315535,0.13926606367125166
transError.numSamples.std,avgRoomWallRatio,4272.927193680986,-0.256354591329045
transError.numSamples.std,perimeter,3644.3534896769543,0.1711327623293367
transError.numSamples.std,topology_nodes,4077.4750209216054,-0.08478174352100658
transError.numSamples.std,topology_std_closeness_centrality,4282.8242541770405,-0.14471158026676537
transError.numSamples.std,wallRatio,4225.959610530125,-0.15864696832889275
transError.numSamples.std,voronoi_avg_katz_centrality,4250.473610347504,-0.1614428930926679
transError.numSamples.std,avgRoomArea,3783.674785432624,0.09847251295350994
transError.numSamples.std,topology_avg_betweenness_centrality,4111.1148330607475,-0.01675537059299026
transError.numSamples.std,topology_std_katz_centrality,4287.322964652888,-0.11087129893138999
transError.numSamples.std,voronoi_avg_shortest_path_length,3772.7115589392397,0.02036786391178653
transError.numSamples.std,voronoi_std_closeness_centrality,4124.630985333083,-0.0253358109804515
transError.numSamples.std,voronoi_radius,3766.7736339408816,0.14197161474949163
transError.numSamples.std,topology_avg_katz_centrality,3962.0880116480716,-0.1831411494505506
transError.numSamples.std,voronoi_std_betweenness_centrality,3968.9028714969472,0.10247097966167988
transError.numSamples.std,topology_avg_eigenvector_centrality,4006.0869946924504,-0.10206688524102944
transError.numSamples.std,topology_std_eigenvector_centrality,4131.77095833342,-0.02616692598454038
transError.numSamples.std,voronoi_traversal_rotation,3781.094996701521,-0.4230875755729004
transError.numSamples.std,totalLength,2131.9979263851033,0.6766513836502445
transError.numSamples.std,totalRot,2684.929101074487,0.6125893700525908
transError.std.mean,voronoi_traversal_distance,0.24298018819383793,0.723422786066474
transError.std.mean,topology_diameter,0.4912772211051978,-0.10838153577883924
transError.std.mean,voronoi_numTerminalPoints,0.4303198062562687,0.17203591528185339
transError.std.mean,voronoi_nodes,0.41925391443610577,0.24300519172031726
transError.std.mean,topology_edges,0.47808714783942335,0.10491438698437608
transError.std.mean,topology_avg_shortest_path_length,0.500972771242715,-0.13502687166866204
transError.std.mean,voronoi_std_eigenvector_centrality,0.41305656908998034,0.2383220398520635
transError.std.mean,voronoi_avg_betweenness_centrality,0.4153092014568349,0.2626767839839316
transError.std.mean,roomPerimeter,0.42076122071248906,0.296472233640496
transError.std.mean,voronoi_std_katz_centrality,0.4079664212917872,0.27804492411365855
transError.std.mean,voronoi_diameter,0.44928000665396767,0.0062298328990946
transError.std.mean,topology_std_betweenness_centrality,0.47542269520877756,0.06991033541955753
transError.std.mean,voronoi_density,0.41492678385754367,0.24881110376433951
transError.std.mean,topology_density,0.4594248389939185,0.10443281649129092
transError.std.mean,topology_numBifurcationPoints,0.4923665961776464,-0.18938718135500388
transError.std.mean,area,0.4353046041003662,0.16277194087070415
transError.std.mean,numRooms,0.4690838762615653,0.04611804127403567
transError.std.mean,avgRoomPerimeter,0.4815769505924398,-0.07561396477240671
transError.std.mean,topology_radius,0.4877723442547729,-0.00588524972959954
transError.std.mean,voronoi_numBifurcationPoints,0.46508404396391007,0.16554192080274488
transError.std.mean,voronoi_avg_eigenvector_centrality,0.4255175634066475,0.21678685881846232
transError.std.mean,voronoi_avg_closeness_centrality,0.4872471840110184,0.01079388837718016
transError.std.mean,topology_avg_closeness_centrality,0.4931391850924706,-0.05535781534640927
transError.std.mean,voronoi_edges,0.4149763288847027,0.28998822769743626
transError.std.mean,avgRoomWallRatio,0.4899494643102401,-0.07813534066201759
transError.std.mean,perimeter,0.4421549714830822,0.21168892726856106
transError.std.mean,topology_nodes,0.4823870880432587,0.11126829128380426
transError.std.mean,topology_std_closeness_centrality,0.4853200322612103,-0.03801677006996471
transError.std.mean,wallRatio,0.5205324090004836,-0.07766935634686185
transError.std.mean,voronoi_avg_katz_centrality,0.4996691917257074,-0.31463704039113094
transError.std.mean,avgRoomArea,0.47101984279972337,0.01372488193160295
transError.std.mean,topology_avg_betweenness_centrality,0.4779327278768691,-0.08222531006119602
transError.std.mean,topology_std_katz_centrality,0.5071842926094832,-0.1085042700186107
transError.std.mean,voronoi_avg_shortest_path_length,0.45277697174129317,0.16022698005779457
transError.std.mean,voronoi_std_closeness_centrality,0.47552825735695037,-0.06249553706870516
transError.std.mean,voronoi_radius,0.46196329246290335,0.0934458257660052
transError.std.mean,topology_avg_katz_centrality,0.45407896696115796,0.13964523523661326
transError.std.mean,voronoi_std_betweenness_centrality,0.4604446631038021,0.08397848241002755
transError.std.mean,topology_avg_eigenvector_centrality,0.45220773716462614,0.12424330140333313
transError.std.mean,topology_std_eigenvector_centrality,0.47554481565384465,0.06091699485144033
transError.std.mean,voronoi_traversal_rotation,0.42727867207064196,0.2561074552644885
transError.std.mean,totalLength,0.18346110948346708,0.8530837061842378
transError.std.mean,totalRot,0.2554304267548008,0.741388627384205
transError.std.std,voronoi_traversal_distance,0.023546996739326115,0.7135807906777536
transError.std.std,topology_diameter,0.045251221171637546,-0.09004810498293662
transError.std.std,voronoi_numTerminalPoints,0.038284728675128214,0.27804796390738085
transError.std.std,voronoi_nodes,0.03818330934811717,0.2316694724472928
transError.std.std,topology_edges,0.0444265725985829,-0.028730972866427208
transError.std.std,topology_avg_shortest_path_length,0.04573194723300582,-0.021460522546235938
transError.std.std,voronoi_std_eigenvector_centrality,0.03788183166640809,0.25702000299234407
transError.std.std,voronoi_avg_betweenness_centrality,0.03975070514209547,0.21158837080790377
transError.std.std,roomPerimeter,0.03848135980354604,0.13483957728588708
transError.std.std,voronoi_std_katz_centrality,0.038146960352179037,0.3203016049056401
transError.std.std,voronoi_diameter,0.03795138666916012,0.27557591977921747
transError.std.std,topology_std_betweenness_centrality,0.043543674877568564,0.08309255102808892
transError.std.std,voronoi_density,0.039243729002065915,0.240386881202492
transError.std.std,topology_density,0.043450517894285695,0.051132620699566436
transError.std.std,topology_numBifurcationPoints,0.045560815439768955,-0.04585063183497982
transError.std.std,area,0.03942043670797673,0.20265104104804682
transError.std.std,numRooms,0.043182568693138586,0.01842235537347201
transError.std.std,avgRoomPerimeter,0.04324197377352818,-0.07739952482550201
transError.std.std,topology_radius,0.04488364419320558,-0.045879644877044566
transError.std.std,voronoi_numBifurcationPoints,0.03791434802684934,0.17220691417427664
transError.std.std,voronoi_avg_eigenvector_centrality,0.0380873771707692,0.2828075833939424
transError.std.std,voronoi_avg_closeness_centrality,0.04171452185994846,0.027669037612243864
transError.std.std,topology_avg_closeness_centrality,0.04534867032887517,-0.08390310636510083
transError.std.std,voronoi_edges,0.03751016974795218,0.2577600981121987
transError.std.std,avgRoomWallRatio,0.04553563465269033,-0.05453139039709054
transError.std.std,perimeter,0.039221920030653265,0.17028066791472596
transError.std.std,topology_nodes,0.04368951356765379,-0.09897402856864157
transError.std.std,topology_std_closeness_centrality,0.0443171219283236,-0.0402303957670185
transError.std.std,wallRatio,0.04610867655344171,-0.0565930004410208
transError.std.std,voronoi_avg_katz_centrality,0.04640321400108359,-0.05799484314833694
transError.std.std,avgRoomArea,0.042196723076602126,0.10740337813156123
transError.std.std,topology_avg_betweenness_centrality,0.04407481372438066,-0.09650869822751063
transError.std.std,topology_std_katz_centrality,0.04590915719021044,-0.11959024458557414
transError.std.std,voronoi_avg_shortest_path_length,0.037984512123300805,0.22820953370659702
transError.std.std,voronoi_std_closeness_centrality,0.04310353604104641,0.07803977650816474
transError.std.std,voronoi_radius,0.039402238313576636,0.24421946495330715
transError.std.std,topology_avg_katz_centrality,0.041970160746108556,0.1404553645714839
transError.std.std,voronoi_std_betweenness_centrality,0.04358388307415502,-0.024813760939939346
transError.std.std,topology_avg_eigenvector_centrality,0.04211032599543929,0.10106520776563674
transError.std.std,topology_std_eigenvector_centrality,0.04482117815566223,-0.1198929353998233
transError.std.std,voronoi_traversal_rotation,0.04008501342555719,0.2594240056776141
transError.std.std,totalLength,0.027622527267763004,0.6271691550376565
transError.std.std,totalRot,0.02726639984251332,0.595587001828359
