x, y, r^2, avg 5-fold RMSE, avg 5-fold r^2 
avgRoomArea,transError.numSamples.mean,0.00254975331868,279459.163946,-0.86415458432
voronoi_nodes,transError.mean.mean,0.00247262534658,3.16089907535,-6.50806629469
wallRatio,transError.mean.mean,0.00243527659843,3.18698873126,-0.220075887526
topology_numBifurcationPoints,rotError.std.std,0.00242974373592,0.155277309491,-2.90959609801
voronoi_std_betweenness_centrality,transError.mean.std,0.00240321378316,2.23880993831,-25.3835574401
roomPerimeter,transError.mean.mean,0.00234920498814,3.1069676643,-0.346416184101
voronoi_nodes,rotError.numSamples.mean,0.00230136223403,273244.788739,-1.90443457686
voronoi_nodes,transError.numSamples.mean,0.00230136223403,291732.556291,-0.53862012293
avgRoomPerimeter,transError.std.mean,0.00229213977374,5.06827738309,-1.19284188338
voronoi_edges,rotError.numSamples.mean,0.00226619616527,290024.230726,-5.2024765593
voronoi_edges,transError.numSamples.mean,0.00226619616527,277180.632804,-2.51507491191
voronoi_numBifurcationPoints,transError.std.mean,0.00223055611886,4.94408621268,-1.37905216491
voronoi_avg_shortest_path_length,transError.std.mean,0.002182774753,5.05242362276,-3.69832135049
voronoi_avg_shortest_path_length,rotError.numSamples.mean,0.00212484621055,292557.757367,-0.161376845212
voronoi_avg_shortest_path_length,transError.numSamples.mean,0.00212484621055,269838.926392,-1.82156138699
topology_nodes,rotError.std.std,0.00197300818477,0.150609337096,-14.6073699251
voronoi_std_closeness_centrality,transError.std.mean,0.00195861850538,5.62736224998,-3.91419085143
voronoi_std_closeness_centrality,rotError.numSamples.mean,0.00191125273538,330293.536638,-4.60961353663
voronoi_std_closeness_centrality,transError.numSamples.mean,0.00191125273538,317819.059448,-16.5024600306
avgRoomWallRatio,rotError.numSamples.mean,0.00190267615804,291769.657337,-3.8134809629
avgRoomWallRatio,transError.numSamples.mean,0.00190267615804,273241.112156,-18.3976388508
voronoi_avg_closeness_centrality,transError.std.mean,0.001861414309,5.29906731068,-0.877223992622
totalLength,transError.mean.std,0.0018336321727,2.30423215989,-9.33437096905
avgRoomPerimeter,transError.mean.std,0.00183185438402,2.17226972987,-0.246351218206
topology_avg_katz_centrality,transError.std.std,0.00177484387468,2.97270560097,-45.1457150482
voronoi_avg_shortest_path_length,rotError.mean.std,0.0017276364894,0.142927896793,-58.4374886437
topology_std_eigenvector_centrality,transError.std.std,0.00172034005605,2.99187376268,-4.63432025662
avgRoomPerimeter,rotError.mean.std,0.0017057388467,0.146986226434,-0.0932085724466
topology_avg_betweenness_centrality,rotError.numSamples.std,0.00167974455564,182436.600234,-21.2105745279
topology_avg_betweenness_centrality,transError.numSamples.std,0.00167974455564,188576.249113,-5.04093408848
roomPerimeter,rotError.numSamples.mean,0.00162720496921,287726.997189,-1.3844387061
roomPerimeter,transError.numSamples.mean,0.00162720496921,297258.246813,-11.3002514448
wallRatio,rotError.std.std,0.00157726583083,0.145885477507,-10.761263039
wallRatio,rotError.numSamples.mean,0.00155092929573,268704.815623,-87.5503037509
wallRatio,transError.numSamples.mean,0.00155092929573,283015.740181,-3.48426600422
topology_edges,transError.mean.std,0.00153523199004,2.04352461691,-0.289149658507
topology_std_katz_centrality,rotError.numSamples.std,0.00150247479482,190263.858922,-89.9004224281
topology_std_katz_centrality,transError.numSamples.std,0.00150247479482,187179.175528,-5.17023358932
avgRoomWallRatio,rotError.numSamples.std,0.00149735179558,177994.507831,-0.704392781487
avgRoomWallRatio,transError.numSamples.std,0.00149735179558,187679.051069,-34.5694931667
voronoi_std_betweenness_centrality,transError.std.std,0.00149572083336,3.36903016654,-0.364435495414
totalTime,rotError.numSamples.std,0.00148511924628,192661.89047,-327.153291358
totalTime,transError.numSamples.std,0.00148511924628,197194.812488,-0.497046140524
numRooms,rotError.mean.std,0.00147867486367,0.145957393511,-0.750034896159
topology_avg_shortest_path_length,transError.std.mean,0.00143735930091,5.09394869086,-0.223863375885
voronoi_avg_eigenvector_centrality,transError.mean.mean,0.00136319314374,4.63664747137,-17.5565363237
voronoi_std_closeness_centrality,rotError.std.std,0.00136311068236,0.141514805183,-314.724188443
voronoi_avg_shortest_path_length,transError.mean.mean,0.00131247065699,3.24737464442,-0.305317971209
area,rotError.numSamples.mean,0.00127935111641,284104.479319,-101.886708711
area,transError.numSamples.mean,0.00127935111641,276901.181557,-1.30475459908
voronoi_std_closeness_centrality,transError.mean.mean,0.00121260313304,3.1720023077,-1.92325782973
area,transError.mean.mean,0.00117562051536,3.25913362802,-3.73882958772
voronoi_numBifurcationPoints,transError.mean.mean,0.00112202421298,3.22986715709,-0.117437307974
topology_numBifurcationPoints,rotError.numSamples.std,0.00102492973644,190026.633539,-0.315593926499
topology_numBifurcationPoints,transError.numSamples.std,0.00102492973644,189409.694742,-0.323170394351
topology_density,rotError.numSamples.std,0.00102095217231,201555.870735,-31.1717327938
topology_density,transError.numSamples.std,0.00102095217231,190060.284212,-2.49614553508
totalTime,transError.mean.std,0.000963606361365,2.08967040596,-7.54862942984
voronoi_density,rotError.mean.mean,0.000944132381474,0.385234303246,-163.198408828
voronoi_std_katz_centrality,transError.mean.mean,0.000921876600379,3.65757726015,-0.374757770333
voronoi_std_eigenvector_centrality,rotError.numSamples.mean,0.000918360494742,289050.546362,-0.550305830682
voronoi_std_eigenvector_centrality,transError.numSamples.mean,0.000918360494742,297759.118157,-0.878841986539
voronoi_std_eigenvector_centrality,transError.mean.mean,0.000890965718214,3.31889820172,-0.0873920251926
topology_avg_shortest_path_length,transError.mean.std,0.000863271017842,2.13918512306,-0.0811409919906
topology_avg_eigenvector_centrality,transError.std.std,0.000854318229099,3.1965796114,-0.734639385102
topology_radius,rotError.std.std,0.000836814840092,0.147660234924,-4.21297028011
topology_std_eigenvector_centrality,rotError.std.std,0.000826836832957,0.154408350091,-0.0912059221496
voronoi_avg_betweenness_centrality,rotError.numSamples.mean,0.000809244359025,284951.717715,-1.58111173789
voronoi_avg_betweenness_centrality,transError.numSamples.mean,0.000809244359025,283285.596182,-3.89540063957
voronoi_std_closeness_centrality,rotError.mean.std,0.000769486840939,0.149325409142,-1485.76399511
voronoi_radius,rotError.mean.std,0.000720120508888,0.146935275748,-0.136422049341
roomPerimeter,rotError.std.std,0.000716853445895,0.149249540352,-4.74096273082
voronoi_avg_closeness_centrality,rotError.numSamples.mean,0.000710012403682,304920.404087,-15.1364677802
voronoi_avg_closeness_centrality,transError.numSamples.mean,0.000710012403682,309114.820519,-0.960676437902
voronoi_std_katz_centrality,rotError.numSamples.mean,0.00067806163139,295982.671902,-21.4824422128
voronoi_std_katz_centrality,transError.numSamples.mean,0.00067806163139,287462.296396,-0.562772434624
voronoi_std_closeness_centrality,transError.std.std,0.000675198468778,3.41123389681,-0.228112827121
voronoi_std_closeness_centrality,transError.mean.std,0.000607393102405,2.17614485804,-32.437285942
voronoi_density,rotError.std.mean,0.000607319098327,0.407914860051,-1.84512563473
voronoi_diameter,transError.mean.mean,0.000591509868068,3.14592992189,-0.131888568138
traversalTime,transError.std.std,0.000578391611513,3.04046496138,-1.00457046586
topology_nodes,rotError.numSamples.std,0.000575505022358,187387.42199,-3.2527241497
topology_nodes,transError.numSamples.std,0.000575505022358,187077.554133,-63.3354736117
avgRoomWallRatio,transError.std.mean,0.000555614960421,5.06014000793,-1.36780548002
topology_diameter,rotError.std.std,0.000543314994691,0.153735899999,-196.759889152
voronoi_std_eigenvector_centrality,transError.std.mean,0.000500730827311,4.96046122078,-3.68916896714
voronoi_avg_eigenvector_centrality,transError.std.mean,0.000496749022519,5.07181471101,-5.52723489108
avgRoomArea,rotError.numSamples.std,0.000494655650214,215989.259567,-5.68122022862
avgRoomArea,transError.numSamples.std,0.000494655650214,219292.11474,-0.351612761513
roomPerimeter,transError.std.mean,0.000475109882943,4.97138738143,-2.81542519767
voronoi_std_katz_centrality,transError.std.mean,0.000468881390096,5.10345632432,-22.4523745436
voronoi_numBifurcationPoints,rotError.numSamples.mean,0.000466725606961,290289.464887,-1.2868541797
voronoi_numBifurcationPoints,transError.numSamples.mean,0.000466725606961,283846.081885,-0.220561958149
voronoi_avg_closeness_centrality,rotError.mean.mean,0.000447933166098,0.273833645393,-2.48275662723
avgRoomArea,transError.mean.std,0.00043863510621,2.2411669257,-2.97586883533
avgRoomWallRatio,transError.mean.std,0.000436742699074,2.19670720435,-409.061245609
topology_nodes,transError.mean.std,0.000397440839485,2.22716369434,-0.395291511998
topology_std_katz_centrality,rotError.std.std,0.000391812257496,0.150058728998,-2.69034022185
avgRoomArea,transError.std.std,0.000334766302108,3.46876170141,-1.01386153575
topology_avg_katz_centrality,rotError.numSamples.std,0.000332695652807,200483.413319,-0.495000775323
topology_avg_katz_centrality,transError.numSamples.std,0.000332695652807,208649.634562,-2.5341535975
topology_edges,rotError.std.std,0.000316080286805,0.149497222017,-6.16706127866
area,transError.std.mean,0.00031592866492,5.16564799431,-0.738177079441
topology_std_betweenness_centrality,rotError.numSamples.std,0.000304058923609,191086.506465,-5.67398076226
topology_std_betweenness_centrality,transError.numSamples.std,0.000304058923609,188383.798153,-0.570246617852
topology_std_katz_centrality,transError.std.std,0.000301048136978,3.05367670377,-9.74729621232
topology_avg_shortest_path_length,transError.std.std,0.000300554294369,2.99120666631,-12.6522558431
topology_avg_closeness_centrality,rotError.numSamples.mean,0.00029331895911,301838.250158,-1.72893100797
topology_avg_closeness_centrality,transError.numSamples.mean,0.00029331895911,320635.10827,-20.2840776923
topology_avg_closeness_centrality,rotError.numSamples.std,0.000292198326248,184031.628239,-16.4281295197
topology_avg_closeness_centrality,transError.numSamples.std,0.000292198326248,190470.270336,-3.15546259902
topology_std_eigenvector_centrality,rotError.mean.std,0.000279530882108,0.150989973044,-48.4868487605
wallRatio,transError.mean.std,0.000260217813748,2.21737165186,-3.72327748123
topology_avg_closeness_centrality,transError.std.std,0.000256460978583,3.05294945224,-1.26755096427
roomPerimeter,rotError.mean.std,0.000255635048059,0.148619051675,-0.12703300481
wallRatio,transError.std.std,0.000221966666291,3.08421835584,-18.3284591799
voronoi_diameter,rotError.numSamples.mean,0.00021519803108,291329.968466,-15.7141224184
voronoi_diameter,transError.numSamples.mean,0.00021519803108,289123.379708,-1.55752678552
voronoi_nodes,rotError.std.std,0.000211529907825,0.150119667045,-0.0963504203406
voronoi_avg_closeness_centrality,rotError.std.mean,0.000202783426092,0.282793265367,-0.515321877329
traversalTime,rotError.std.std,0.00017403164422,0.155179341809,-0.105020543714
wallRatio,rotError.mean.std,0.000168607533811,0.14557664947,-163.917771975
voronoi_edges,rotError.std.std,0.000167293194584,0.154822806982,-7.93511742895
avgRoomWallRatio,transError.std.std,0.000151119177783,2.95558088867,-1.07736063246
topology_edges,transError.std.std,0.000133426837128,2.87142477718,-13.2195470819
voronoi_avg_betweenness_centrality,transError.std.mean,0.000127168660106,4.86968539381,-0.963847155623
topology_nodes,transError.std.std,0.000125092749973,3.08471642838,-0.265580505639
voronoi_avg_eigenvector_centrality,rotError.mean.mean,0.000110118855693,0.283476665937,-12.7577284404
avgRoomPerimeter,rotError.numSamples.mean,0.000106063592081,289913.498991,-1.95233935277
avgRoomPerimeter,transError.numSamples.mean,0.000106063592081,281330.434998,-19.2914135502
topology_std_closeness_centrality,rotError.numSamples.std,0.000104258157636,182505.498341,-5.71059969784
topology_std_closeness_centrality,transError.numSamples.std,0.000104258157636,187970.291037,-26.2289975278
area,rotError.mean.std,0.000103290570968,0.150245844359,-83.4786143777
voronoi_diameter,transError.std.mean,9.43554893403e-05,4.95847691575,-1.80347181605
numRooms,transError.std.std,8.40511937514e-05,3.0878581681,-4.03575923451
avgRoomWallRatio,transError.mean.mean,7.98846829453e-05,3.15806208758,-0.315396466485
wallRatio,rotError.numSamples.std,7.8509648933e-05,192059.665632,-0.733596245971
wallRatio,transError.numSamples.std,7.8509648933e-05,191294.874349,-0.263409226801
voronoi_diameter,rotError.std.mean,7.684898389e-05,0.268401986588,-25.8903931657
voronoi_numBifurcationPoints,rotError.std.std,7.59224260396e-05,0.152825620844,-79.1576430249
voronoi_diameter,rotError.mean.mean,5.8620596318e-05,0.223221974432,-7.85549694573
voronoi_avg_betweenness_centrality,rotError.mean.std,5.1355624386e-05,0.14650432433,-0.512374493656
topology_std_eigenvector_centrality,transError.mean.std,4.53166830965e-05,2.13026468267,-0.369908873201
perimeter,rotError.std.mean,4.25061572827e-05,0.268383446123,-11.7507813283
traversalTime,transError.mean.std,3.7338656256e-05,2.08084605193,-0.602707855808
voronoi_edges,rotError.mean.std,2.50477260817e-05,0.147336961232,-6.63761981016
area,rotError.std.std,2.36394741917e-05,0.146457704406,-4.72923647222
traversalTime,rotError.numSamples.std,2.25001115729e-05,192636.569727,-11.4977950186
traversalTime,transError.numSamples.std,2.25001115729e-05,195393.854572,-1.62643475818
numRooms,rotError.numSamples.std,2.0869809503e-05,185651.921466,-26.6266913677
numRooms,transError.numSamples.std,2.0869809503e-05,179082.703762,-1.77799518456
voronoi_avg_eigenvector_centrality,rotError.numSamples.mean,1.94742090609e-05,347397.329208,-10.7588039202
voronoi_avg_eigenvector_centrality,transError.numSamples.mean,1.94742090609e-05,445999.750509,-7.83155914052
voronoi_nodes,rotError.mean.std,1.93218068801e-05,0.147944710712,-4.10592662262
numRooms,rotError.std.std,1.8541883562e-05,0.150082262332,-88.5929216487
voronoi_avg_eigenvector_centrality,rotError.std.mean,1.64799276468e-05,0.34943605189,-10.8063189822
numRooms,transError.mean.std,1.45622287155e-05,2.12100682456,-3.2363425665
perimeter,rotError.mean.mean,1.06360357111e-05,0.216111912886,-1.47414501617
voronoi_avg_betweenness_centrality,transError.mean.mean,7.56304415983e-06,3.34327036476,-4.77756333942
topology_edges,rotError.numSamples.std,4.38888544452e-06,187942.313237,-1.23292679637
topology_edges,transError.numSamples.std,4.38888544452e-06,184987.525017,-2.94555460615
voronoi_numBifurcationPoints,rotError.mean.std,3.76567908977e-06,0.146245029364,-28.9677423964
topology_avg_eigenvector_centrality,rotError.numSamples.std,2.3994420898e-06,198513.389492,-0.292929972927
topology_avg_eigenvector_centrality,transError.numSamples.std,2.3994420898e-06,186547.001788,-0.151608973616
voronoi_avg_betweenness_centrality,rotError.std.std,1.05906944659e-07,0.154302512633,-0.137203417468
